pl_orbper,pl_orbsmax,pl_rade,pl_bmasse,st_rad,st_mass,st_lum,ESI,isHabitable
6.9913086,0.0679,2.08,4.98,0.73,0.78,-0.608,0.283333575,0
3.81371974,0.0464,1.55,3.02,0.89,0.92,-0.283,0.283319713,0
2.298,0.041,1.95,4.46,0.58,0.6,-1.254,0.283288291,0
0.68368426,0.0089,1.41,2.57,0.76,0.81,-0.527,0.283265205,0
4.425391,0.056,1.46,2.73,1.11,1.11,0.361,0.28324142,0
0.63133235,0.0116,1.46,2.73,0.71,0.76,-0.684,0.283235483,0
0.93846683,0.0182,1.42,2.6,0.93,0.95,-0.133,0.283207382,0
20.83424726,0.1483,2.82,8.35,0.86,0.9,-0.298,0.283188915,0
5.61358023,0.0646,1.501,2.86,1.1,1.14,0.053,0.28316377,0
7.97094011,0.0762,1.886,4.22,0.83,0.93,-0.432,0.283155199,0
2.15491,0.035,1.42,2.4,1.41,1.25,0.467,0.283141175,0
21.8635301,0.1466,2.8,8.25,0.89,0.92,-0.274,0.283125945,0
13.79019,0,2.61,7.32,0.79,0.83,-0.387,0.28311615,0
13.6088,0.112293,1.9,9,0.97,1.02,0.162,0.283102439,0
2.12823928,0.0341,0.7,0.271,1.28,1.16,0.343,0.282984339,0
51.755394,0.257,3.58,12.5,1.35,0.81,0.089,0.282892476,0
11.49500229,0.1038,1.53,2.96,1.79,1.13,0.582,0.282877848,0
3.340222,0.037,2.23,5.6,0.55,0.58,-1.102,0.282853459,0
12.14680004,0.1096,1.66,3.4,1.96,1.19,0.537,0.282823592,0
3.93276465,0.047,1.5,2.86,0.98,0.98,0.033,0.28280696,0
8.13123,0.084,1.52,4.14,1.41,1.25,0.467,0.282756422,0
3.994,0.0269,2.65,7.51,0.36,0.16,-1.35,0.282749415,0
9.1149903,0.0866,1.72,3.61,0.99,0.99,-0.086,0.282744879,0
31.719775,0.198,2.21,5.52,1.15,1.07,0.276,0.282743103,0
0.66308526,0.0141,1.43,2.63,0.77,0.8,-0.333,0.28267757,0
1.28958811,0.0224,1.46,2.73,0.83,0.88,-0.329,0.282636465,0
2.24338185,0.028,1.69,3.5,0.57,0.6,-0.907,0.282602589,0
4.44117,0.0511,1.61,3.22,0.85,0.9,-0.469,0.282565938,0
0.4465688,0.0106,1.425,2,0.84,0.81,-0.273,0.28251529,0
40.714955,0.232,2.25,5.69,0.9,1.07,0.34,0.282497629,0
10.613839,0.095,2.08,4.98,0.89,0.91,-0.331,0.282470784,0
3.783986,0.046,1.63,3.29,0.79,0.85,-0.387,0.282449266,0
36.2919336,0.2226,2.32,5.99,1.12,1.08,0.307,0.282435043,0
13.24503188,0.1092,1.63,3.29,1.36,1.08,0.263,0.282400684,0
15.65562652,0.1128,2.84,8.45,0.79,0.83,-0.522,0.282382225,0
2.61703254,0.0331,1.63,3.29,0.71,0.75,-0.705,0.282363131,0
1.79111021,0.0296,1.46,2.73,1.03,1.03,-0.064,0.282344243,0
2.35309,0.03385,1.51,3.1,0.86,0.94,-0.287,0.282314174,0
7.05677,0.076,1.52,2.92,1.36,1.27,0.433,0.282276535,0
2.58664,0.0356,1.48,3.51,0.98,0.94,-0.025,0.282226663,0
8.74199772,0.0817,1.66,3.39,0.95,0.96,-0.073,0.282199491,0
2.52255988,0.036,1.511,2.89,0.86,0.98,-0.176,0.282168168,0
0.67933627,0.0148,1.44,2.67,0.88,0.91,-0.192,0.282157074,0
4.85018015,0.0571,1.549,3.02,0.97,1.06,0.445,0.282125134,0
3.65691115,0.0488,1.48,2.79,1.36,1.23,0.315,0.282064131,0
9.024389,0.087,1.65,3.36,1.15,1.08,0.152,0.282046609,0
1.15116651,0.0177,1.6,3.19,0.54,0.56,-1.139,0.281951252,0
10.29672521,0.1009,2.06,4.9,0.61,0.63,-0.282,0.281774209,0
45.1263042,0.263,2.6,7.27,1.25,1.16,0.221,0.28174667,0
1.43474156,0.0252,1.46,2.73,1.03,1.01,0.08,0.281723015,0
3.0255955,0.0418,1.48,2.79,1.23,1.13,0.219,0.281705503,0
2.50476003,0.0352,1.488,2.82,1.12,0.92,-0.01,0.281695464,0
14.03491514,0.1027,2.39,6.3,0.81,0.85,-0.418,0.281693607,0
2.88890485,0.0371,1.67,3.43,0.77,0.81,-0.623,0.28166834,0
8.07124073,0.0753,1.7,3.53,0.92,0.94,-0.149,0.281653353,0
3.281959,0.045,1.46,2.73,1.05,1.06,0.573,0.281646295,0
0.91614077,0.0156,0.65,0.208,0.67,0.7,-0.983,0.281607163,0
12.9460978,0.1062,1.91,4.31,1.25,1.16,0.927,0.281575572,0
14.53261362,0.1173,1.83,4.01,0.98,0.99,0.145,0.281570752,0
13.22713379,0.1027,2.35,6.12,0.8,0.84,-0.718,0.281538612,0
6.124821,0.068,1.56,3.05,1.26,1.15,0.203,0.281463529,0
2.66831376,0.0376,1.52,2.92,0.87,0.9,-0.136,0.281433633,0
1.2089819,0.0188,1.577,5.14,0.6,0.61,-0.942,0.281265347,0
1.28707676,0.0188,1.63,3.29,0.6,0.63,-0.899,0.281201077,0
4.59489604,0.0566,1.5,2.86,1.38,1.21,0.506,0.281120245,0
11.29695137,0.1033,1.7,3.53,1.11,1.07,0.169,0.281042814,0
47.318218,0.269,2.15,5.27,1.33,1.17,0.566,0.281020517,0
3.33616,0.042,1.64,3.33,0.77,0.84,-0.422,0.281010099,0
18.01160049,0.1469,1.717,3.59,1.46,1.3,0.486,0.28093529,0
4.754,0.0502,1.82,11.7,0.69,0.75,-0.576,0.280910944,0
14.88801098,0.1186,1.8,3.89,1.03,1.02,0.036,0.28078706,0
8.1934719,0.0785,1.53,2.96,1.42,1.16,0.563,0.280738261,0
4.33946454,0.0497,1.67,3.43,0.9,0.93,-0.295,0.280720688,0
0.8374907,0.01685,1.47,3.26,1.06,0.91,0.055,0.28070046,0
9.478522,0.0914,1.55,3.02,1.18,1.13,0.552,0.280668522,0
2.019999,0.03,1.56,3.05,0.8,0.86,-0.441,0.280663979,0
9.341,0.0893,1.56,8.5,1.74,1.14,0.586,0.280546149,0
3.38555488,0.0432,1.52,2.92,1.39,1.23,0.194,0.280480902,0
3.74032496,0.049,1.53,2.96,1.17,1.11,0.119,0.280456168,0
2.092281,0.032,1.51,2.89,1.02,1.09,0.043,0.280420308,0
39.75289917,0.2249,2.88,8.65,1.01,0.96,0.034,0.280404729,0
2.248329,0.032,1.52,44.6,0.8,0.85,-0.157,0.280397567,0
56.49330139,0.3259,3.33,11.1,2.05,1.44,0.631,0.280396658,0
28.986769,0.187,2.45,6.57,1.15,1.09,0.113,0.280333643,0
4.362705,0.051,1.63,3.29,0.9,0.96,-0.181,0.280226473,0
0.989343,0.01545,1.79,4.91,0.45,0.5,-1.539,0.280215371,0
17.13263989,0.1242,2.64,7.46,0.81,0.84,-0.397,0.280199264,0
8.50340718,0.0815,1.63,3.29,1.15,1.02,0.16,0.280125482,0
13.71220213,0.1091,2.33,6.04,0.82,0.86,-0.345,0.280119958,0
3.77360059,0.0453,1.53,2.96,1.08,1.03,0.12,0.280104313,0
4.337234,0.051,1.67,3.43,0.89,0.92,-0.288,0.280083357,0
6.00127,0.05712,2.043,6.27,0.69,0.69,-0.676,0.280010651,0
3.071571,0.044,1.5,2.86,1.59,1.04,0.534,0.279971874,0
4.57953,0.054,1.59,3.15,0.9,0.98,0.006,0.279949245,0
11.098644,0,2.453,6.59,0.73,0.82,-0.531,0.279935237,0
8.103636,0.071,2.08,4.98,0.72,0.7,-0.477,0.2799037,0
26.234138,0.185,1.96,4.5,1.47,1.26,0.453,0.279872634,0
34.3511874,0.2101,2.77,8.1,1.02,1.02,0.006,0.279842022,0
2.566546,0.038,1.53,2.96,1.01,0.95,0.111,0.279721673,0
4.13592271,0.0516,1.56,3.05,1.19,1.14,0.247,0.279675303,0
8.77683,0.077,1.96,4.5,0.76,0.79,-0.386,0.279665092,0
19.80792185,0.1399,2.48,6.71,0.91,0.94,-0.217,0.279648917,0
6.33123016,0.0633,1.837,4.03,0.76,0.85,-0.301,0.279618207,0
26.7575866,0.1815,2.28,5.82,1.05,1.11,0.132,0.279591612,0
3.795963,0.04527,1.615,3.24,0.88,0.87,-0.15,0.279575537,0
8.014927,0.073,1.98,4.58,0.81,0.94,-0.341,0.279574141,0
2.89223021,0.0389,0.65,0.208,0.99,0.94,0.07,0.279550896,0
55.188023,0.3,2.52,6.9,1.34,1.17,0.459,0.279501442,0
0.56785714,0.0125,1.51,2.89,0.77,0.81,-0.543,0.27947139,0
28.6851324,0.179,2.94,8.96,1.04,1.03,-0.134,0.279447267,0
2.13194651,0.0335,1.55,3.02,0.89,0.92,-0.183,0.279424388,0
15.299,0.1134,2.72,7.86,0.78,0.83,-0.414,0.279256074,0
14.37457351,0.1137,1.94,4.42,1.05,1.01,0.05,0.279218631,0
20.42228798,0.1536,1.84,4.04,1.29,1.19,0.446,0.279193011,0
7.518496,0.073,1.96,4.5,1.09,0.81,-0.377,0.279169031,0
2.52400994,0.0344,1.577,3.11,0.87,0.85,-0.329,0.279167765,0
19.12947337,0.1439,2.14,5.22,0.93,0.95,-0.071,0.279160976,0
12.331,0.1006,2.31,11,0.81,0.9,-0.411,0.2791438,0
35.622233,0.2101,3.35,11.2,0.99,1,-0.119,0.279073512,0
3.75574426,0.0453,1.68,3.46,0.77,0.81,-0.413,0.279043963,0
3.1800218,0.04544,1.536,3.8,1.45,1.24,0.364,0.279024696,0
0.2803244,0.00747,1.51,4.97,0.68,0.71,-0.75,0.279022707,0
35.01190186,0.2124,2.612,7.33,1.15,1.04,0.164,0.279003398,0
7.64971018,0.0822,1.599,3.18,1.61,1.27,0.599,0.278971044,0
122.6196,0.36175,4.87,21.09,0.4,0.42,-1.658,0.278952107,0
8.4112,0.0763,1.92,4.33,0.88,0.84,-0.27,0.278937027,0
46.4063358,0.2559,2.71,7.8,1.24,1.15,0.324,0.278914926,0
3.53232449,0.0459,1.59,3.15,1.04,1.03,-0.028,0.278906946,0
1.31184443,0.0229,1.53,2.96,0.93,0.97,-0.109,0.278847166,0
0.52417702,0.0123,1.515,2.91,0.82,0.91,-0.352,0.278838597,0
16.1779561,0.1285,1.78,3.82,1.02,1.02,0.336,0.278824584,0
16.8191,0.11878,2.98,9.18,0.78,0.79,-0.48,0.278715027,0
9.176092,0.087,1.7,3.53,1.19,1.08,0.193,0.278702206,0
3.40165668,0.044,1.58,3.12,1.21,1.14,-0.008,0.278678624,0
13.68237119,0.1156,1.62,3.26,1.06,1.06,0.638,0.278656081,0
3.76419105,0.044,1.73,3.64,0.72,0.75,-0.52,0.278643301,0
23.2382792,0.1753,1.68,3.46,1.29,1.17,0.838,0.278609882,0
21.10339928,0.1528,2.086,5,1.13,1.07,0.287,0.278531825,0
0.63400294,0.0136,1.53,2.96,0.78,0.82,-0.486,0.278501804,0
6.097326,0.065,1.67,3.43,1.09,1.03,0.056,0.278475361,0
3.5538229,0.0458,1.57,6.8,1.12,1.02,0.151,0.278389384,0
0.92990668,0.0191,1.52,2.92,1.4,1.18,0.295,0.27836772,0
3.292781,0.045,1.54,2.99,1.76,1.05,0.481,0.278273626,0
0.57736958,0.0125,1.54,2.99,0.74,0.78,-0.555,0.278266486,0
2.00541269,0.0274,0.64,0.196,0.83,0.87,-0.198,0.278257058,0
6.64752007,0.0717,1.682,3.47,1.01,1.11,-0.181,0.278249428,0
13.5630972,0.1109,1.88,4.19,0.96,0.97,0.084,0.27815289,0
25.0824626,0.1685,1.95,4.46,1.2,1.13,0.46,0.278129441,0
3.05710069,0.04,1.54,2.99,1.28,1.18,0.507,0.278070557,0
4.16809082,0.0507,1.57,3.09,0.96,0.98,0.335,0.27804535,0
0.6691403,0.011557,1.7,3.78,0.49,0.5,-1.519,0.278044474,0
3.341815,0.046,1.58,3.12,1.16,1.17,0.195,0.278011568,0
18.5525701,0.1336,2.63,7.41,0.8,0.84,-0.324,0.277974407,0
10.446347,0.094,1.67,3.43,0.9,1.07,0.34,0.277971792,0
4.89337519,0.0621,1.57,3.09,1.3,1.17,0.472,0.277967414,0
4.612696,0.057,1.57,3.09,1.33,1.17,0.461,0.277930509,0
2.85188338,0.03997,1.569,3.09,1.41,1.05,0.236,0.277832804,0
10.695264,0.08911,3.03,13.8,0.86,0.83,-0.267,0.27782469,0
0.53835431,0.0127,1.53,2.96,1.08,1.05,-0.05,0.277791837,0
2.225177,0.03261,1.589,6.49,0.9,0.93,-0.166,0.277783538,0
8.98832035,0.0845,1.814,3.95,0.91,0.99,0.277,0.277764923,0
10.10769068,0.0889,1.65,3.36,0.94,0.97,0.426,0.277705195,0
8.10501635,0.0805,1.61,3.22,1.06,1.04,0.389,0.277704556,0
6.89225223,0.0732,1.59,3.15,1.04,1.04,0.555,0.277696017,0
2.5904434,0.0371,1.64,3.33,0.88,0.92,-0.311,0.27768092,0
16.087845,0.122,2.26,5.73,0.94,0.93,-0.129,0.277673357,0
4.02582254,0.0483,1.64,3.33,1,1,-0.01,0.277629185,0
31.0033814,0.2037,2.63,7.41,0.97,0.97,0.024,0.277592043,0
2.735926,0.036,1.64,3.33,0.76,0.84,-0.278,0.277583314,0
4.901452,0.06064,1.597,10,1.45,1.24,0.364,0.277558768,0
7.29804993,0.0689,1.942,4.43,0.83,0.82,-0.339,0.277557253,0
58.3620495,0.2918,6.96,38.7,0.94,0.96,-0.18,0.277522846,0
4.45814897,0.0533,1.61,3.22,1.08,1.02,-0.004,0.277490949,0
1.21956827,0.0204,1.6,3.19,0.73,0.78,-0.612,0.277485833,0
48.630408,0.28,2.64,7.46,1.36,1.27,0.407,0.277407046,0
2.53726,0.035,1.62,3.26,0.86,0.89,-0.412,0.277405841,0
3.11602791,0.0415,1.64,3.33,0.83,0.87,-0.292,0.277373561,0
8.01041,0.08,1.7,3.53,1.02,1,0.127,0.277315033,0
13.2274528,0.1176,1.68,3.46,1.1,1.08,0.509,0.277312298,0
102.54,0.4123,5.38,25,1.36,0.89,0.232,0.277273832,0
8.307872,0.077,2.03,4.78,0.78,0.84,-0.367,0.277241706,0
5.955,0.0522,2.42,17.2,0.59,0.64,-0.889,0.277173744,0
2.37756991,0.0351,0.624,0.179,0.94,1.02,-0.077,0.277145858,0
10.3039,0.091,1.8,1.9,1.06,0.96,0.12,0.277117251,0
28.579743,0.1752,3.195,8,0.94,0.81,-0.187,0.277109728,0
14.70748976,0.1197,1.95,4.46,1.19,1.02,0.119,0.277073587,0
3.17060005,0.0415,1.7,3.53,0.92,0.95,-0.333,0.27704795,0
3.07644709,0.0407,1.61,3.22,1.02,0.95,0.028,0.27704326,0
0.66502692,0.0153,1.55,3.02,1.42,1.27,0.087,0.277025107,0
0.56887443,0.0128,1.56,3.05,0.79,0.83,-0.414,0.276951511,0
12.92491623,0.1012,2.57,7.13,0.79,0.87,-0.458,0.276904481,0
2.72959995,0.0394,1.583,3.13,1.24,1.09,0.154,0.276881015,0
2.37030743,0.0344,1.6,3.19,0.93,0.94,-0.116,0.276857142,0
12.98495573,0.1055,1.78,3.82,1.09,1.06,0.296,0.276852506,0
6.189392,0.06,0.53,0.2,0.75,0.76,-0.425,0.276839522,0
19.1187753,0.1444,1.77,3.78,1.08,1.06,0.526,0.276776894,0
15.38231,0.123,2.16,5.31,0.94,0.92,-0.116,0.276764908,0
2.4919863,0.0287,2.415,6.28,0.51,0.51,-1.469,0.276759648,0
23.4774101,0.1633,1.75,3.71,1.33,1.21,0.693,0.276723541,0
4.7,0.0527,1.71,3.5,0.95,0.89,-0.169,0.276702177,0
7.76846622,0.0749,1.85,4.08,0.94,0.96,-0.109,0.276560932,0
31.3309,0.191,4.9,4385.87,0.59,0.65,-0.329,0.276483142,0
19.78297415,0.1409,2.08,4.98,1.06,1.01,0.158,0.276450605,0
8.67900242,0.083,1.82,3.97,0.98,0.99,-0.105,0.27643959,0
3.289672,0.044,1.65,3.36,1.06,0.95,-0.132,0.276417002,0
20.2641684,0.1495,1.84,4.04,1.29,1.19,0.458,0.276379294,0
14.383035,0.122,1.71,3.57,1.33,1.17,0.566,0.276309615,0
1.620493,0.027,1.59,3.15,1.3,0.97,-0.059,0.276307516,0
17.44490636,0.1263,2.46,6.62,0.84,0.87,-0.264,0.276207372,0
8.82713457,0.0829,1.96,4.5,0.95,0.97,-0.231,0.276187248,0
1.611865,0.029,1.57,3.09,1.59,1.04,0.534,0.276168887,0
217.21,0.47,2.69,7.7,0.31,0.29,-1.991,0.276123186,0
35.61760587,0.1916,5.27,24.1,0.78,0.82,-0.432,0.276114907,0
0.93875077,0.0185,1.58,3.12,0.96,0.97,-0.099,0.276091674,0
22.24813967,0.1566,2.56,7.08,0.94,1.01,-0.024,0.27607575,0
5.53608151,0.0519,2.26,5.73,0.61,0.63,-1.107,0.276055314,0
3.25427,0.045,1.61,3.22,1.29,1.15,0.251,0.276042336,0
5.37886844,0.056,1.9,4.27,0.79,0.85,-0.428,0.276021621,0
14.172327,0.115,1.79,3.86,1.18,1.06,0.357,0.276002665,0
11.6044881,0.0981,1.88,4.19,1.17,0.93,-0.199,0.275962484,0
15.943,0.1194,2.69,7.7,0.81,0.9,-0.411,0.275961333,0
18.2206421,0.1406,2.07,4.94,1.27,1.18,0.204,0.275959705,0
5.4258399,0.0601,1.747,3.7,0.93,0.98,-0.147,0.275930017,0
9.7678805,0.0852,2.06,4.9,0.86,0.91,-0.282,0.275886269,0
1.5690665,0.0269,1.58,3.12,1.32,1.2,0.365,0.275883175,0
4.22864,0.054,1.63,3.29,1.31,1.16,0.309,0.275808909,0
4.08899022,0.0533,1.62,3.26,1.23,1.15,0.344,0.275765466,0
40.4287755,0.2244,3.61,12.7,0.95,0.97,-0.11,0.275726156,0
12.247629,0.105,1.96,4.5,0.93,1.02,-0.007,0.275708539,0
2.46236,0.036,1.62,3.26,1.2,1.07,0.082,0.275607628,0
1.21699766,0.0201,1.64,3.33,0.75,0.8,-0.62,0.275585052,0
7.06424,0.068,2.05,11.8,0.81,0.86,-0.447,0.27558359,0
2.9862299,0.042,1.623,3.27,1.04,1.1,0.22,0.275563265,0
4.01593,0.0503,1.655,7.7,1.14,1.05,0.037,0.275495243,0
6.15826988,0.0658,1.652,3.37,1.52,1,0.587,0.275488863,0
1.0697568,0.019,1.62,3.48,0.79,0.8,-0.46,0.275481993,0
13.64618192,0.1089,2.18,5.39,0.87,0.91,-0.193,0.275395868,0
3.5827463,0.0445,1.79,3.86,0.91,0.94,-0.434,0.27513596,0
3.03267135,0.0405,0.6,0.156,0.92,0.96,-0.066,0.275106044,0
2.795906,0.037,1.71,3.57,0.82,0.82,-0.404,0.275027771,0
12.691112,0.107,1.83,4.01,1.15,1.07,0.276,0.274997865,0
7.542427,0.079,1.69,66.4,1.49,1.1,0.365,0.27493737,0
7.1334,0.0719,1.71,4.19,1.26,1.04,0.369,0.274856483,0
6.42200058,0.0684,1.75,3.71,1.34,1.21,0.088,0.274805748,0
2.42150341,0.0382,1.62,3.26,1.2,1.27,0.208,0.274797878,0
2.21571036,0.0313,1.66,3.39,0.9,0.93,-0.261,0.274783905,0
3.21982106,0.04,1.75,3.71,0.8,0.86,-0.396,0.274753222,0
7.493134,0.0657,2.76,13.2,0.67,0.68,-0.889,0.27471393,0
4.85386933,0.0569,1.74,3.68,1.14,1.11,-0.018,0.274701639,0
10.67607169,0.1059,1.64,3.33,1.36,1.28,0.944,0.274695598,0
3.83309118,0.046,1.76,3.75,0.85,0.92,-0.325,0.274690531,0
0.96286738,0.0183,1.61,3.22,0.87,0.9,-0.101,0.274544192,0
6.67202,0.0636,2.14,5.22,0.73,0.77,-0.727,0.274525934,0
2.1748,0.028,1.75,8,0.72,0.7,-0.721,0.274511365,0
26.9644317,0.1773,2.28,5.82,0.87,0.9,0.142,0.27447276,0
8.127899,0.081,1.69,3.5,0.96,0.92,0.368,0.27446166,0
19.986326,0.141,2.65,7.51,0.84,0.92,-0.163,0.274456154,0
18.746477,0.139,2.5,6.8,0.91,0.93,-0.125,0.274452426,0
6.1799844,0.0615,2.38,6.26,0.81,0.86,-0.313,0.274396053,0
29.4557991,0.1879,2.75,8,0.95,1.02,0.118,0.274320104,0
5.79180156,0.0654,1.68,3.46,1.4,1.25,0.335,0.274239671,0
12.513,0.1007,2.18,20.9,1.24,0.92,-0.212,0.274215386,0
7.953528,0.074,2.2,102.3,0.74,0.75,-0.524,0.274172763,0
1047.8356,2.026,9.18,158.915,1.18,1.01,0.09,0.274155629,0
9.767292,0.087,2.05,4.86,0.8,0.96,-0.256,0.274069938,0
4.244384,0.051,1.67,3.43,1.29,0.98,0.142,0.274064409,0
5.88343,0.0625,1.802,3.9,0.85,0.94,0.045,0.274058975,0
20.4905,0.1485,2.577,7.16,0.84,0.96,-0.245,0.27405264,0
23.851549,0.168,3.07,9.64,1.02,0.95,-0.153,0.274022332,0
0.719573,0.01661,1.613,5.72,1.22,1.18,0.24,0.27400148,0
3.59645081,0.0473,1.66,3.39,1.24,1.09,0.154,0.273996431,0
0.558842,0.0128,1.626,3.28,0.79,0.9,-0.41,0.273854965,0
34.43587975,0.2194,2.69,7.7,1.3,1.17,0.216,0.273811189,0
1.592851,0.0273,1.64,3.33,1.02,1.07,0.037,0.273806486,0
2.44082999,0.0322,1.781,3.83,0.7,0.75,-0.631,0.273764584,0
7.16892463,0.0779,1.69,3.5,1.55,1.3,0.51,0.273724899,0
89.1934967,0.3987,4.465,18.2,1.3,1.06,0.215,0.273650086,0
0.3524728,0.0097,1.62,3.26,0.94,0.99,-0.199,0.273638035,0
214.3114164,0.7655,9.55,66.2,1.41,1.3,0.566,0.273630979,0
12.412183,0.105,2.15,3.2,0.91,0.93,-0.125,0.273543644,0
81.0659,0.386,3.49,4.1,1.3,1.17,0.342,0.273531328,0
18.01621096,0.1369,2.47,6.66,1.08,1.06,-0.205,0.273496408,0
4.309397,0.05511,1.715,3.59,1.12,0.97,0.004,0.273459609,0
0.7826942,0.0144,1.68,3.46,0.68,0.65,-0.871,0.273342065,0
8.49642241,0.0726,2.08,4.98,0.71,0.74,-0.446,0.273232358,0
19.98,0.137,2.93,13.6,0.85,0.86,-0.285,0.273165383,0
3.62276006,0.0467,1.681,3.47,1.22,1.03,0.216,0.273160405,0
2.7858212,0.0434,1.639,7.5,1.9,1.41,0.715,0.273139624,0
23.5540725,0.2134,1.7,3.53,1.73,1.6,1.254,0.273115403,0
4.17936993,0.0504,1.706,3.55,1.16,0.97,0.16,0.273099665,0
31.03249931,0.1964,3.119,9.9,0.93,1.05,-0.022,0.273035127,0
23.198681,0.1595,1.98,4.58,1.3,0.94,0.421,0.273015944,0
13.47469571,0.1034,2.33,6.04,0.86,0.89,-0.288,0.273002109,0
8.306,0.0766,1.97,4.54,1.24,0.92,-0.212,0.272995117,0
0.69384285,0.0148,0.61,0.165,0.94,0.96,-0.097,0.272977816,0
2.4370333,0.0351,1.65,3.36,1.01,1.01,0.383,0.272956095,0
6.2216147,0.0693,1.73,3.64,1.32,1.21,0.285,0.272922647,0
13.121632,0.115,1.81,3.93,1.33,1.17,0.461,0.272873939,0
7.81254,0.077,1.71,8.9,1.58,1.24,0.536,0.272780712,0
11.79162572,0.1002,1.93,4.38,0.93,0.94,0.134,0.272739644,0
1.25275217,0.0239,1.65,3.36,1.17,1.11,0.159,0.27271121,0
9.03502,0.08,2.03,4.47,1.26,1.14,0.354,0.272698207,0
3.20538,0.0399,1.794,3.87,0.83,0.82,-0.423,0.272688177,0
37.993273,0.227,2.6,27.7,1.22,1.08,0.27,0.272606703,0
59.36249924,0.2987,3.073,9.65,1.47,1.01,0.593,0.272550868,0
4.64490986,0.055,1.714,3.58,1.13,1.02,0.261,0.272513696,0
51.84688575,0.2607,8.68,56.3,0.81,0.86,-0.383,0.272485128,0
10.98462,0.103,2.06,41.31769,1.32,1.21,0.4,0.272416754,0
17.9801235,0.1372,1.98,4.58,0.94,1.04,0.324,0.272376459,0
0.67564949,0.0153,1.65,3.36,1.08,1.07,0.051,0.272318152,0
4.915379,0.057,1.77,3.78,1.19,1.03,-0.008,0.272312848,0
1.10446351,0.0188,1.69,3.5,0.77,0.81,-0.531,0.272284071,0
0.86838653,0.0163,1.7,3.53,0.74,0.8,-0.729,0.272281578,0
2.061897,0.032,1.68,3.46,1.14,0.98,0.034,0.272229082,0
5.65179605,0.0676,1.72,3.61,1.44,1.28,0.353,0.272203128,0
0.959641,0.01796,1.67,4.97,0.88,0.84,-0.27,0.272100596,0
38.5760994,0.2356,2.653,7.53,1.22,1.17,0.474,0.272070639,0
44.347,0.2269,3.1,56.2,0.89,0.97,0.106,0.271978347,0
3.69298373,0.0389,2,4.66,0.7,0.76,-0.763,0.271966501,0
10.12804789,0.0874,2.03,4.78,0.93,0.95,-0.117,0.271950419,0
8.23984869,0.0817,1.73,3.64,1.05,1.04,0.531,0.271901038,0
6.91134416,0.072,1.7,3.53,1.2,1.01,0.594,0.271855417,0
5.77721211,0.0631,1.71,3.57,1.3,0.94,0.421,0.271831401,0
6.5577,0.0592,2.572,3.01,0.65,0.65,-0.879,0.271824878,0
22.79020351,0.1528,2.57,7.13,1.05,0.91,-0.108,0.271730449,0
4.040301,0.0528,1.72,3.61,1.16,1.1,0.209,0.271698204,0
7.01731014,0.0712,1.824,3.98,0.97,0.97,0.036,0.271695332,0
3.701212,0.048,1.77,3.78,0.98,0.95,-0.148,0.271679883,0
38.5583038,0.2255,3.17,36,0.89,0.98,0.036,0.271553437,0
4.75793986,0.0547,1.69,3.5,1.42,1.16,0.563,0.271538344,0
3.6961049,0.04565,1.773,9.7,0.92,0.93,-0.165,0.271510421,0
25.3029092,0.1582,3.708,17.4,0.82,0.93,-0.348,0.271489767,0
3.29011795,0.0361,1.87,4.16,0.71,0.77,-0.655,0.271489093,0
7.19303878,0.0744,1.78,3.82,1.09,1.06,0.173,0.271190896,0
4.778,0.0528,1.88,3.94,0.89,0.88,-0.289,0.271163094,0
1.20846503,0.0225,1.69,3.5,1.11,1.09,-0.04,0.271128632,0
8.129976,0.083,1.76,3.75,1.43,1.02,0.41,0.271100646,0
6.057342,0.061,1.79,97.8,0.93,0.86,0.066,0.271024569,0
12.51616,0.11,1.79,3.86,1.05,1.06,0.573,0.270946394,0
4.33642933,0.0564,1.71,3.57,1.57,1.22,0.501,0.270921855,0
1.55400393,0.0246,1.73,3.64,0.83,0.88,-0.385,0.270897838,0
1.00393374,0.0175,1.71,3.57,0.75,0.79,-0.536,0.270816316,0
3.743208,0.05119,1.71,10.5,1.52,1.28,0.479,0.270793459,0
17.31716585,0.1054,3.1,9.8,0.75,0.79,-0.494,0.270666471,0
56.6449279,0.323,2.11,5.1,2.15,1.47,0.926,0.270629557,0
30.82789993,0.1954,2.943,8.97,0.96,1.05,0.077,0.270605289,0
12.99207337,0.1071,1.82,3.97,1.11,0.98,0.475,0.270552556,0
34.921,0.2199,2.3,28.5,1.06,1.15,0.44,0.270546823,0
20.5453,0.1458,2.67,7.61,0.91,0.99,-0.123,0.270512545,0
16.08524954,0.1173,2.92,8.85,0.77,0.8,-0.481,0.270503461,0
1.75583533,0.0277,1.73,3.64,0.88,0.91,-0.284,0.270485883,0
0.3693038,0.00936,1.69,7.9,0.76,0.8,-0.479,0.270459592,0
16.87727414,0.1245,2.55,7.04,0.9,0.96,-0.194,0.270436979,0
20.99757968,0.1394,2.97,9.11,0.9,0.82,-0.442,0.2703736,0
15.95994513,0.1272,2.24,5.65,0.98,1.05,0.147,0.270324194,0
5.315946,0.054,2.17,5.35,0.69,0.8,-0.662,0.270302114,0
1.30200005,0.0215,1.734,3.66,0.82,0.78,-0.331,0.270254725,0
7.23400469,0.0702,1.99,4.62,0.87,0.93,-0.161,0.270229558,0
3.78858982,0.0467,1.77,3.78,1.16,1.11,0.041,0.270189945,0
6.40013,0.064,2,4.66,0.76,0.84,-0.278,0.270186828,0
